item_id,total_buy_user,repurchase_user,repurchase_rate
i509241,27,0,0.0
i600510,25,0,0.0
i303661,26,0,0.0
i202124,24,0,0.0
i608168,19,0,0.0
i403050,26,0,0.0
i202405,31,0,0.0
i305599,29,0,0.0
i509530,30,0,0.0
i302709,33,0,0.0
i601937,34,0,0.0
i402260,19,0,0.0
i307772,25,0,0.0
i601613,31,0,0.0
i406418,34,0,0.0
i500487,26,0,0.0
i604250,33,0,0.0
i609604,28,0,0.0
i600543,23,0,0.0
i303982,22,0,0.0
i400073,16,0,0.0
i208305,38,0,0.0
i401727,31,0,0.0
i201811,24,0,0.0
i608527,32,0,0.0
i309912,25,0,0.0
i506591,37,0,0.0
i608166,24,0,0.0
i204492,23,0,0.0
i306435,28,0,0.0
i300467,21,0,0.0
i400407,24,0,0.0
i400078,33,0,0.0
i204600,27,0,0.0
i504122,34,0,0.0
i306903,37,0,0.0
i301140,24,0,0.0
i201544,25,0,0.0
i603487,27,0,0.0
i300169,32,0,0.0
i409384,21,0,0.0
i404317,27,0,0.0
i404059,26,0,0.0
i602513,25,0,0.0
i602473,31,0,0.0
i404589,34,0,0.0
i402904,26,0,0.0
i607178,23,0,0.0
i209694,32,0,0.0
i606327,31,0,0.0
i404582,34,0,0.0
i401464,42,0,0.0
i301549,27,0,0.0
i309981,27,0,0.0
i409759,25,0,0.0
i604904,39,0,0.0
i207401,26,0,0.0
i403184,27,0,0.0
i208544,33,0,0.0
i503052,27,0,0.0
i205115,41,0,0.0
i207442,33,0,0.0
i208186,27,0,0.0
i604692,26,0,0.0
i403585,23,0,0.0
i502139,28,0,0.0
i402757,27,0,0.0
i609126,26,0,0.0
i607749,29,0,0.0
i505547,28,0,0.0
i202999,29,0,0.0
i400505,36,0,0.0
i301024,41,0,0.0
i502395,32,0,0.0
i604918,34,0,0.0
i502138,25,0,0.0
i406754,36,0,0.0
i205386,13,0,0.0
i209330,32,0,0.0
i500311,15,0,0.0
i606863,37,0,0.0
i403205,25,0,0.0
i304258,30,0,0.0
i509047,31,0,0.0
i201202,31,0,0.0
i604048,34,0,0.0
i406936,24,0,0.0
i308812,17,0,0.0
i401462,36,0,0.0
i502626,34,0,0.0
i506001,41,0,0.0
i603400,29,0,0.0
i206472,30,0,0.0
i200012,34,0,0.0
i404442,31,0,0.0
i500017,41,0,0.0
i408058,20,0,0.0
i400447,26,0,0.0
i408604,39,0,0.0
i309842,28,0,0.0
i605331,24,0,0.0
i501726,23,0,0.0
i200928,28,0,0.0
i404419,26,0,0.0
i508307,25,0,0.0
i308643,33,0,0.0
i606939,21,0,0.0
i402688,21,0,0.0
i402067,24,0,0.0
i300579,32,0,0.0
i506887,36,0,0.0
i200450,24,0,0.0
i300613,32,0,0.0
i205922,24,0,0.0
i404112,28,0,0.0
i307964,32,0,0.0
i400766,34,0,0.0
i604820,19,0,0.0
i605007,25,0,0.0
i506059,26,0,0.0
i402548,26,0,0.0
i505829,23,0,0.0
i308123,26,0,0.0
i602576,34,0,0.0
i400858,31,0,0.0
i302277,33,0,0.0
i301121,37,0,0.0
i508185,30,0,0.0
i301776,33,0,0.0
i506818,21,0,0.0
i408485,29,0,0.0
i606836,34,0,0.0
i509751,29,0,0.0
i603190,30,0,0.0
i406839,28,0,0.0
i400602,23,0,0.0
i309543,27,0,0.0
i308393,25,0,0.0
i501045,16,0,0.0
i602485,23,0,0.0
i603569,27,0,0.0
i204151,30,0,0.0
i501201,29,0,0.0
i304662,27,0,0.0
i204142,31,0,0.0
i407254,23,0,0.0
i503490,32,0,0.0
i208021,33,0,0.0
i405166,30,0,0.0
i605606,26,0,0.0
i603105,38,0,0.0
i600651,26,0,0.0
i406947,35,0,0.0
i504856,25,0,0.0
i203555,35,0,0.0
i209562,33,0,0.0
i308316,25,0,0.0
i509029,25,0,0.0
i603555,32,0,0.0
i603280,24,0,0.0
i306352,24,0,0.0
i306804,29,0,0.0
i209348,31,0,0.0
i400795,31,0,0.0
i208558,31,0,0.0
i203627,21,0,0.0
i609402,30,0,0.0
i202976,32,0,0.0
i407380,21,0,0.0
i500726,27,0,0.0
i205539,26,0,0.0
i605428,22,0,0.0
i609742,25,0,0.0
i504028,17,0,0.0
i407839,19,0,0.0
i204153,30,0,0.0
i609351,31,0,0.0
i603423,33,0,0.0
i408912,31,0,0.0
i304674,30,0,0.0
i406099,25,0,0.0
i308398,23,0,0.0
i503532,31,0,0.0
i602081,19,0,0.0
i201967,31,0,0.0
i404178,37,0,0.0
i301927,28,0,0.0
i301400,35,0,0.0
i205910,28,0,0.0
i608025,27,0,0.0
i502430,38,0,0.0
i508634,38,0,0.0
i207981,25,0,0.0
i207595,27,0,0.0
i401122,25,0,0.0
i302910,33,0,0.0
i204776,37,0,0.0
i506074,14,0,0.0
i509033,28,0,0.0
i202341,30,0,0.0
i506984,31,0,0.0
i206001,33,0,0.0
i307341,41,0,0.0
i307382,31,0,0.0
i303934,31,0,0.0
i303584,25,0,0.0
i505216,27,0,0.0
i200917,28,0,0.0
i203539,34,0,0.0
i404889,22,0,0.0
i509162,29,0,0.0
i406651,32,0,0.0
i600243,34,0,0.0
i302995,37,0,0.0
i400008,34,0,0.0
i200494,34,0,0.0
i605208,23,0,0.0
i206400,21,0,0.0
i607131,32,0,0.0
i506727,30,0,0.0
i602093,29,0,0.0
i309185,22,0,0.0
i406468,23,0,0.0
i200245,20,0,0.0
i407578,22,0,0.0
i302535,30,0,0.0
i202784,24,0,0.0
i203748,35,0,0.0
i209960,30,0,0.0
i601662,24,0,0.0
i302551,28,0,0.0
i609721,25,0,0.0
i209397,21,0,0.0
i607962,26,0,0.0
i301736,30,0,0.0
i607230,28,0,0.0
i403450,19,0,0.0
i300995,33,0,0.0
i305836,31,0,0.0
i306576,31,0,0.0
i500971,37,0,0.0
i603761,22,0,0.0
i301445,17,0,0.0
i304058,32,0,0.0
i305227,41,0,0.0
i206221,29,0,0.0
i405691,27,0,0.0
i600506,38,0,0.0
i605070,37,0,0.0
i307179,26,0,0.0
i504639,39,0,0.0
i507039,19,0,0.0
i205753,27,0,0.0
i402195,33,0,0.0
i603540,28,0,0.0
i608794,25,0,0.0
i200130,26,0,0.0
i608633,34,0,0.0
i209565,22,0,0.0
i200238,27,0,0.0
i506107,35,0,0.0
i601791,28,0,0.0
i407043,26,0,0.0
i507317,29,0,0.0
i604875,23,0,0.0
i501110,36,0,0.0
i502492,27,0,0.0
i208216,35,0,0.0
i403223,17,0,0.0
i302412,29,0,0.0
i501133,30,0,0.0
i503706,27,0,0.0
i606609,32,0,0.0
i605889,30,0,0.0
i609652,33,0,0.0
i204440,30,0,0.0
i600093,28,0,0.0
i208065,29,0,0.0
i607444,26,0,0.0
i500306,25,0,0.0
i204321,33,0,0.0
i303045,29,0,0.0
i605268,24,0,0.0
i207411,25,0,0.0
i402296,29,0,0.0
i502205,17,0,0.0
i509389,31,0,0.0
i307601,22,0,0.0
i601943,31,0,0.0
i405922,20,0,0.0
i400179,26,0,0.0
i400413,37,0,0.0
i204126,20,0,0.0
i502480,35,0,0.0
i600285,32,0,0.0
i604323,27,0,0.0
i502057,35,0,0.0
i402497,30,0,0.0
i207059,38,0,0.0
i607647,26,0,0.0
i605309,25,0,0.0
i303684,31,0,0.0
i403365,25,0,0.0
i302841,25,0,0.0
i203181,26,0,0.0
i405388,32,0,0.0
i503369,30,0,0.0
i201667,18,0,0.0
i500296,29,0,0.0
i304067,29,0,0.0
i509231,30,0,0.0
i202303,33,0,0.0
i401175,33,0,0.0
i509823,28,0,0.0
i409486,26,0,0.0
i503040,18,0,0.0
i302183,20,0,0.0
i308748,25,0,0.0
i407226,27,0,0.0
i609090,19,0,0.0
i602494,25,0,0.0
i508940,26,0,0.0
i303990,26,0,0.0
i601646,26,0,0.0
i302490,25,0,0.0
i608630,28,0,0.0
i504095,30,0,0.0
i303368,30,0,0.0
i207072,31,0,0.0
i600858,21,0,0.0
i301330,26,0,0.0
i505702,30,0,0.0
i203386,22,0,0.0
i406250,31,0,0.0
i605043,19,0,0.0
i601625,31,0,0.0
i602103,24,0,0.0
i400509,33,0,0.0
i603590,29,0,0.0
i303623,37,0,0.0
i404932,25,0,0.0
i600264,22,0,0.0
i408492,38,0,0.0
i607961,30,0,0.0
i602141,29,0,0.0
i302751,19,0,0.0
i606744,19,0,0.0
i205343,31,0,0.0
i400086,31,0,0.0
i408914,28,0,0.0
i409570,31,0,0.0
i302185,34,0,0.0
i403159,26,0,0.0
i205018,18,0,0.0
i304695,29,0,0.0
i300054,33,0,0.0
i200442,20,0,0.0
i400079,20,0,0.0
i407493,36,0,0.0
i204423,25,0,0.0
i206996,33,0,0.0
i409687,22,0,0.0
i200329,33,0,0.0
i306046,33,0,0.0
i304717,31,0,0.0
i209496,33,0,0.0
i508744,23,0,0.0
i203525,35,0,0.0
i401554,29,0,0.0
i507394,25,0,0.0
i306301,42,0,0.0
i602334,19,0,0.0
i306174,31,0,0.0
i609214,29,0,0.0
i207015,37,0,0.0
i301698,36,0,0.0
i208077,28,0,0.0
i602277,20,0,0.0
i507666,27,0,0.0
i404378,37,0,0.0
i306951,27,0,0.0
i605575,31,0,0.0
i205770,30,0,0.0
i609207,22,0,0.0
i409949,23,0,0.0
i308485,25,0,0.0
i407131,34,0,0.0
i500314,23,0,0.0
i302072,32,0,0.0
i508128,24,0,0.0
i200084,28,0,0.0
i308891,31,0,0.0
i309083,28,0,0.0
i302498,16,0,0.0
i404956,32,0,0.0
i202701,34,0,0.0
i507720,33,0,0.0
i601784,25,0,0.0
i207175,26,0,0.0
i601010,27,0,0.0
i406381,16,0,0.0
i404678,25,0,0.0
i309354,31,0,0.0
i604300,21,0,0.0
i401100,24,0,0.0
i303331,38,0,0.0
i600356,31,0,0.0
i208625,22,0,0.0
i509150,27,0,0.0
i200822,35,0,0.0
i204638,29,0,0.0
i407957,14,0,0.0
i607338,19,0,0.0
i508515,29,0,0.0
i506614,25,0,0.0
i606857,26,0,0.0
i301250,27,0,0.0
i305016,24,0,0.0
i405763,35,0,0.0
i308614,26,0,0.0
i609682,24,0,0.0
i409915,28,0,0.0
i306348,33,0,0.0
i403422,35,0,0.0
i307126,22,0,0.0
i303555,25,0,0.0
i408771,32,0,0.0
i509217,33,0,0.0
i506275,27,0,0.0
i209923,29,0,0.0
i308185,15,0,0.0
i504984,22,0,0.0
i200220,35,0,0.0
i403842,27,0,0.0
i204721,28,0,0.0
i502530,26,0,0.0
i604097,28,0,0.0
i400975,39,0,0.0
i601781,40,0,0.0
i409603,27,0,0.0
i503380,21,0,0.0
i307560,23,0,0.0
i509634,28,0,0.0
i208944,23,0,0.0
i602996,26,0,0.0
i401753,42,0,0.0
i503595,24,0,0.0
i203516,25,0,0.0
i507515,22,0,0.0
i600074,26,0,0.0
i403540,26,0,0.0
i206436,27,0,0.0
i507174,34,0,0.0
i507408,37,0,0.0
i202292,38,0,0.0
i605747,28,0,0.0
i501418,30,0,0.0
i308901,19,0,0.0
i609222,35,0,0.0
i606776,24,0,0.0
i303791,33,0,0.0
i404800,31,0,0.0
i204088,37,0,0.0
i500438,27,0,0.0
i400304,31,0,0.0
i503519,31,0,0.0
i406715,28,0,0.0
i609759,22,0,0.0
i409187,29,0,0.0
i600094,23,0,0.0
i605485,30,0,0.0
i403166,32,0,0.0
i604686,23,0,0.0
i409930,30,0,0.0
i503696,28,0,0.0
i304173,34,0,0.0
i605089,29,0,0.0
i206297,31,0,0.0
i404722,33,0,0.0
i201269,30,0,0.0
i408744,20,0,0.0
i300991,31,0,0.0
i204188,23,0,0.0
i601157,33,0,0.0
i301453,34,0,0.0
i403750,32,0,0.0
i303505,25,0,0.0
i501624,25,0,0.0
i203924,28,0,0.0
i303662,21,0,0.0
i206266,28,0,0.0
i207097,22,0,0.0
i401839,36,0,0.0
i607800,33,0,0.0
i307765,25,0,0.0
i200835,24,0,0.0
i400731,23,0,0.0
i408489,28,0,0.0
i205952,30,0,0.0
i501729,36,0,0.0
i300838,23,0,0.0
i207932,23,0,0.0
i603936,30,0,0.0
i507216,20,0,0.0
i506597,26,0,0.0
i603853,19,0,0.0
i200110,38,0,0.0
i402164,31,0,0.0
i600402,21,0,0.0
i306904,26,0,0.0
i309450,32,0,0.0
i309493,26,0,0.0
i608027,28,0,0.0
i201973,18,0,0.0
i302703,35,0,0.0
i303467,29,0,0.0
i605028,29,0,0.0
i304326,35,0,0.0
i501033,28,0,0.0
i501194,22,0,0.0
i200639,28,0,0.0
i208090,39,0,0.0
i505207,23,0,0.0
i209560,30,0,0.0
i500775,30,0,0.0
i600939,29,0,0.0
i401095,22,0,0.0
i403923,32,0,0.0
i200986,22,0,0.0
i609224,27,0,0.0
i509667,25,0,0.0
i508034,21,0,0.0
i208339,33,0,0.0
i601601,25,0,0.0
i508070,30,0,0.0
i306993,29,0,0.0
i202364,31,0,0.0
i204558,20,0,0.0
i607913,26,0,0.0
i200159,45,0,0.0
i204163,28,0,0.0
i400945,26,0,0.0
i606297,21,0,0.0
i609372,21,0,0.0
i504559,31,0,0.0
i201526,24,0,0.0
i403188,28,0,0.0
i501557,21,0,0.0
i203734,27,0,0.0
i206464,19,0,0.0
i403061,22,0,0.0
i301528,23,0,0.0
i205652,29,0,0.0
i408846,21,0,0.0
i203140,18,0,0.0
i509449,28,0,0.0
i603722,22,0,0.0
i602000,27,0,0.0
i209623,26,0,0.0
i204185,24,0,0.0
i405774,17,0,0.0
i200579,21,0,0.0
i208282,35,0,0.0
i202099,28,0,0.0
i502172,31,0,0.0
i407948,26,0,0.0
i201506,22,0,0.0
i600084,21,0,0.0
i300793,23,0,0.0
i201849,26,0,0.0
i403426,24,0,0.0
i309047,35,0,0.0
i305447,28,0,0.0
i602734,29,0,0.0
i604847,26,0,0.0
i503347,26,0,0.0
i406851,30,0,0.0
i601805,35,0,0.0
i600179,27,0,0.0
i205397,27,0,0.0
i301393,22,0,0.0
i300717,30,0,0.0
i206558,29,0,0.0
i302413,25,0,0.0
i506404,25,0,0.0
i503954,19,0,0.0
i400499,17,0,0.0
i509805,18,0,0.0
i202461,31,0,0.0
i403830,31,0,0.0
i609557,22,0,0.0
i205249,24,0,0.0
i406047,28,0,0.0
i408596,21,0,0.0
i206940,23,0,0.0
i400690,40,0,0.0
i503798,29,0,0.0
i505583,26,0,0.0
i608588,21,0,0.0
i406379,27,0,0.0
i405685,31,0,0.0
i200515,36,0,0.0
i603758,21,0,0.0
i204417,36,0,0.0
i602134,22,0,0.0
i604129,33,0,0.0
i204095,36,0,0.0
i209589,32,0,0.0
i204783,32,0,0.0
i501592,21,0,0.0
i405229,28,0,0.0
i509205,26,0,0.0
i606794,32,0,0.0
i400333,33,0,0.0
i601765,27,0,0.0
i201958,25,0,0.0
i404392,34,0,0.0
i405717,36,0,0.0
i506805,18,0,0.0
i300058,27,0,0.0
i504147,32,0,0.0
i400804,32,0,0.0
i504301,19,0,0.0
i600992,27,0,0.0
i601949,35,0,0.0
i603513,34,0,0.0
i404859,18,0,0.0
i208055,21,0,0.0
i504737,21,0,0.0
i205365,19,0,0.0
i405659,27,0,0.0
i303179,23,0,0.0
i604465,31,0,0.0
i303651,22,0,0.0
i507879,34,0,0.0
i307767,30,0,0.0
i209528,12,0,0.0
i404490,23,0,0.0
i201443,20,0,0.0
i201160,19,0,0.0
i505046,26,0,0.0
i300594,32,0,0.0
i308471,24,0,0.0
i203337,28,0,0.0
i209698,29,0,0.0
i604348,36,0,0.0
i509432,24,0,0.0
i404035,26,0,0.0
i505114,26,0,0.0
i602167,19,0,0.0
i205586,24,0,0.0
i606809,30,0,0.0
i506789,25,0,0.0
i507076,27,0,0.0
i209896,27,0,0.0
i200479,30,0,0.0
i506403,28,0,0.0
i307194,29,0,0.0
i601091,25,0,0.0
i304385,32,0,0.0
i602998,33,0,0.0
i406109,33,0,0.0
i500458,34,0,0.0
i500684,32,0,0.0
i300786,33,0,0.0
i209177,27,0,0.0
i400604,33,0,0.0
i607773,22,0,0.0
i505044,24,0,0.0
i404548,31,0,0.0
i400405,26,0,0.0
i303768,32,0,0.0
i505174,20,0,0.0
i602525,29,0,0.0
i301135,29,0,0.0
i308525,37,0,0.0
i407758,23,0,0.0
i206520,27,0,0.0
i308210,35,0,0.0
i209503,19,0,0.0
i308819,21,0,0.0
i307219,33,0,0.0
i508803,18,0,0.0
i206893,33,0,0.0
i305048,23,0,0.0
i408534,26,0,0.0
i303023,32,0,0.0
i402683,30,0,0.0
i400853,26,0,0.0
i208407,26,0,0.0
i305715,29,0,0.0
i504791,15,0,0.0
i602876,37,0,0.0
i206100,16,0,0.0
i608858,22,0,0.0
i606598,33,0,0.0
i508871,25,0,0.0
i307589,25,0,0.0
i608371,24,0,0.0
i608812,29,0,0.0
i501940,20,0,0.0
i402691,21,0,0.0
i205255,23,0,0.0
i307749,18,0,0.0
i200261,29,0,0.0
i504374,22,0,0.0
i609744,21,0,0.0
i601844,27,0,0.0
i608820,21,0,0.0
i508173,30,0,0.0
i407033,22,0,0.0
i506398,25,0,0.0
i600824,27,0,0.0
i403694,30,0,0.0
i506734,28,0,0.0
i203636,29,0,0.0
i509887,26,0,0.0
i608254,21,0,0.0
i205391,27,0,0.0
i407516,25,0,0.0
i205510,22,0,0.0
i207538,23,0,0.0
i400657,35,0,0.0
i201820,30,0,0.0
i407481,18,0,0.0
i500839,26,0,0.0
i203060,28,0,0.0
i202227,25,0,0.0
i606150,18,0,0.0
i307211,31,0,0.0
i502213,29,0,0.0
i508355,31,0,0.0
i404264,27,0,0.0
i201518,32,0,0.0
i408248,24,0,0.0
i504249,27,0,0.0
i504733,20,0,0.0
i509567,27,0,0.0
i301064,27,0,0.0
i504956,28,0,0.0
i400356,30,0,0.0
i200122,30,0,0.0
i305300,27,0,0.0
i505658,31,0,0.0
i607498,26,0,0.0
i608563,31,0,0.0
i407735,32,0,0.0
i208052,24,0,0.0
i306866,28,0,0.0
i600071,26,0,0.0
i602465,24,0,0.0
i605836,25,0,0.0
i205494,30,0,0.0
i202445,26,0,0.0
i308795,24,0,0.0
i203080,36,0,0.0
i405197,31,0,0.0
i500621,24,0,0.0
i209277,21,0,0.0
i300748,23,0,0.0
i204150,28,0,0.0
i305006,27,0,0.0
i308722,31,0,0.0
i307659,23,0,0.0
i308683,29,0,0.0
i401406,18,0,0.0
i309389,34,0,0.0
i309961,31,0,0.0
i504410,42,0,0.0
i500163,24,0,0.0
i401959,29,0,0.0
i602678,28,0,0.0
i408142,17,0,0.0
i408200,32,0,0.0
i509629,33,0,0.0
i409491,17,0,0.0
i406796,27,0,0.0
i400380,24,0,0.0
i400877,29,0,0.0
i305410,24,0,0.0
i202492,25,0,0.0
i308773,25,0,0.0
i608964,20,0,0.0
i508445,32,0,0.0
i403512,34,0,0.0
i200108,17,0,0.0
i408920,32,0,0.0
i304981,41,0,0.0
i403465,28,0,0.0
i209681,27,0,0.0
i600574,24,0,0.0
i401880,25,0,0.0
i207471,31,0,0.0
i401363,25,0,0.0
i501241,42,0,0.0
i502445,21,0,0.0
i603726,23,0,0.0
i401533,29,0,0.0
i306611,19,0,0.0
i300226,25,0,0.0
i601066,28,0,0.0
i306431,33,0,0.0
i607216,21,0,0.0
i301114,24,0,0.0
i308918,34,0,0.0
i601693,27,0,0.0
i405695,26,0,0.0
i506994,30,0,0.0
i506844,29,0,0.0
i404002,19,0,0.0
i407716,25,0,0.0
i600444,25,0,0.0
i603126,22,0,0.0
i607485,31,0,0.0
i604523,18,0,0.0
i203616,28,0,0.0
i605776,37,0,0.0
i403986,23,0,0.0
i206826,22,0,0.0
i609509,25,0,0.0
i208011,25,0,0.0
i205815,20,0,0.0
i305748,25,0,0.0
i608942,30,0,0.0
i406261,40,0,0.0
i409155,30,0,0.0
i301814,25,0,0.0
i609779,22,0,0.0
i307896,19,0,0.0
i305451,23,0,0.0
i202317,21,0,0.0
i409562,27,0,0.0
i607235,21,0,0.0
i209245,22,0,0.0
i608575,28,0,0.0
i308632,34,0,0.0
i209783,28,0,0.0
i500321,23,0,0.0
i508223,32,0,0.0
i305995,26,0,0.0
i508120,24,0,0.0
i206550,20,0,0.0
i204904,26,0,0.0
i300057,27,0,0.0
i500506,22,0,0.0
i500006,17,0,0.0
i601710,26,0,0.0
i305939,22,0,0.0
i500152,35,0,0.0
i604536,26,0,0.0
i207125,19,0,0.0
i406726,30,0,0.0
i200919,35,0,0.0
i309879,29,0,0.0
i604482,21,0,0.0
i204807,27,0,0.0
i603786,21,0,0.0
i602532,21,0,0.0
i509785,26,0,0.0
i400700,17,0,0.0
i500532,28,0,0.0
i606840,21,0,0.0
i201179,24,0,0.0
i606382,27,0,0.0
i506669,26,0,0.0
i403965,30,0,0.0
i208802,25,0,0.0
i508481,28,0,0.0
i304183,25,0,0.0
i206727,22,0,0.0
i605893,29,0,0.0
i505189,22,0,0.0
i506078,33,0,0.0
i306609,27,0,0.0
i203250,31,0,0.0
i600537,25,0,0.0
i302236,24,0,0.0
i403607,22,0,0.0
i603285,26,0,0.0
i304352,25,0,0.0
i208647,14,0,0.0
i501787,14,0,0.0
i500923,38,0,0.0
i207910,24,0,0.0
i301719,28,0,0.0
i400443,23,0,0.0
i608684,29,0,0.0
i204180,32,0,0.0
i604549,28,0,0.0
i603059,27,0,0.0
i409830,14,0,0.0
i404261,25,0,0.0
i200445,27,0,0.0
i409506,27,0,0.0
i508313,24,0,0.0
i205763,25,0,0.0
i400539,27,0,0.0
i500032,27,0,0.0
i504464,23,0,0.0
i602026,22,0,0.0
i302371,23,0,0.0
i505540,22,0,0.0
i602612,31,0,0.0
i205378,36,0,0.0
i401513,23,0,0.0
i604293,31,0,0.0
i504558,17,0,0.0
i203389,35,0,0.0
i601040,30,0,0.0
i603331,15,0,0.0
i200735,32,0,0.0
i406907,35,0,0.0
i401939,29,0,0.0
i509738,39,0,0.0
i408228,25,0,0.0
i407621,23,0,0.0
i407433,23,0,0.0
i500543,23,0,0.0
i604942,22,0,0.0
i306937,34,0,0.0
i608625,18,0,0.0
i604569,28,0,0.0
i201602,31,0,0.0
i205848,27,0,0.0
i404542,32,0,0.0
i200660,26,0,0.0
i602408,25,0,0.0
i508438,26,0,0.0
i503309,23,0,0.0
i402698,27,0,0.0
i502046,26,0,0.0
i604653,17,0,0.0
i509361,23,0,0.0
i608404,29,0,0.0
i509418,38,0,0.0
i401022,25,0,0.0
i404987,18,0,0.0
i503878,29,0,0.0
i407373,24,0,0.0
i501723,26,0,0.0
i504751,30,0,0.0
i309212,28,0,0.0
i206158,24,0,0.0
i608595,23,0,0.0
i407721,20,0,0.0
i605489,24,0,0.0
i308002,30,0,0.0
i200775,25,0,0.0
i504057,30,0,0.0
i503097,27,0,0.0
i303429,30,0,0.0
i509661,29,0,0.0
i407415,18,0,0.0
i201749,36,0,0.0
i304436,26,0,0.0
i303291,23,0,0.0
i409807,35,0,0.0
i204581,23,0,0.0
i401431,34,0,0.0
i600064,19,0,0.0
i501501,25,0,0.0
i507792,19,0,0.0
i306589,34,0,0.0
i201126,29,0,0.0
i205738,28,0,0.0
i404825,30,0,0.0
i301583,26,0,0.0
i309867,25,0,0.0
i309765,27,0,0.0
i206355,26,0,0.0
i408243,18,0,0.0
i501656,37,0,0.0
i401136,36,0,0.0
i501717,27,0,0.0
i603830,28,0,0.0
i409769,32,0,0.0
i202203,32,0,0.0
i309930,18,0,0.0
i202001,30,0,0.0
i608900,24,0,0.0
i405828,20,0,0.0
i606964,25,0,0.0
i507777,29,0,0.0
i308778,22,0,0.0
i607593,22,0,0.0
i303926,29,0,0.0
i209567,20,0,0.0
i403836,26,0,0.0
i400944,20,0,0.0
i605536,30,0,0.0
i209447,29,0,0.0
i304882,29,0,0.0
i606365,23,0,0.0
i407657,24,0,0.0
i301074,24,0,0.0
i406769,31,0,0.0
i309928,15,0,0.0
i405173,23,0,0.0
i400580,26,0,0.0
i207111,28,0,0.0
i201590,23,0,0.0
i205851,22,0,0.0
i304874,24,0,0.0
i308320,25,0,0.0
i505013,31,0,0.0
i308007,36,0,0.0
i305802,32,0,0.0
i502066,31,0,0.0
i306049,25,0,0.0
i609247,29,0,0.0
i306708,36,0,0.0
i203041,31,0,0.0
i501878,35,0,0.0
i406626,21,0,0.0
i402085,26,0,0.0
i508684,23,0,0.0
i602138,26,0,0.0
i403161,26,0,0.0
i604571,27,0,0.0
i305312,27,0,0.0
i208229,25,0,0.0
i205102,22,0,0.0
i404614,32,0,0.0
i608525,26,0,0.0
i204608,18,0,0.0
i501078,31,0,0.0
i505847,29,0,0.0
i505198,31,0,0.0
i506794,27,0,0.0
i508685,18,0,0.0
i300396,34,0,0.0
i300602,39,0,0.0
i507531,31,0,0.0
i404555,29,0,0.0
i603795,30,0,0.0
i608536,21,0,0.0
i301679,24,0,0.0
i405758,24,0,0.0
i205377,27,0,0.0
i500485,30,0,0.0
i408921,23,0,0.0
i205376,25,0,0.0
i208297,29,0,0.0
i307566,27,0,0.0
i208068,23,0,0.0
i602691,17,0,0.0
i309884,30,0,0.0
i506667,34,0,0.0
i607261,26,0,0.0
i401882,21,0,0.0
i501480,12,0,0.0
i502345,26,0,0.0
i409153,32,0,0.0
i207900,25,0,0.0
i204818,27,0,0.0
i500444,32,0,0.0
i200781,23,0,0.0
i208263,39,0,0.0
i604363,21,0,0.0
i608472,25,0,0.0
i203274,19,0,0.0
i306256,23,0,0.0
i305331,36,0,0.0
i602229,24,0,0.0
i509689,32,0,0.0
i405430,28,0,0.0
i303091,23,0,0.0
i606023,29,0,0.0
i402830,36,0,0.0
i407759,28,0,0.0
i303446,29,0,0.0
i309207,34,0,0.0
i505520,27,0,0.0
i204236,37,0,0.0
i501231,25,0,0.0
i601246,23,0,0.0
i305765,26,0,0.0
i608477,34,0,0.0
i606528,19,0,0.0
i406576,28,0,0.0
i307422,25,0,0.0
i303335,22,0,0.0
i206067,19,0,0.0
i604227,22,0,0.0
i608223,25,0,0.0
i309025,23,0,0.0
i305491,34,0,0.0
i201651,25,0,0.0
i408335,33,0,0.0
i502410,34,0,0.0
i408670,30,0,0.0
i503868,26,0,0.0
i506245,23,0,0.0
i406010,32,0,0.0
i403335,25,0,0.0
i208808,22,0,0.0
i502621,29,0,0.0
i504799,25,0,0.0
i603939,24,0,0.0
i607262,24,0,0.0
i405682,26,0,0.0
i204544,29,0,0.0
i208638,23,0,0.0
i402035,28,0,0.0
i608022,29,0,0.0
i209315,34,0,0.0
i409665,25,0,0.0
i403031,27,0,0.0
i604309,24,0,0.0
i506743,23,0,0.0
i305421,36,0,0.0
i206496,26,0,0.0
i501975,21,0,0.0
i208079,24,0,0.0
i605014,32,0,0.0
i200898,35,0,0.0
i604286,27,0,0.0
i509765,16,0,0.0
i606311,15,0,0.0
i307483,24,0,0.0
i601969,26,0,0.0
i304775,27,0,0.0
i602992,37,0,0.0
i407484,23,0,0.0
i608409,29,0,0.0
i307537,25,0,0.0
i207250,27,0,0.0
i409475,40,0,0.0
i300593,25,0,0.0
i604637,30,0,0.0
i509651,32,0,0.0
i609694,23,0,0.0
i407837,28,0,0.0
i405392,29,0,0.0
i601301,23,0,0.0
i203474,25,0,0.0
i408090,25,0,0.0
i505277,28,0,0.0
i605476,28,0,0.0
i301955,28,0,0.0
i201487,35,0,0.0
i305393,23,0,0.0
i207594,27,0,0.0
i408372,27,0,0.0
i204567,25,0,0.0
i408275,28,0,0.0
i208696,26,0,0.0
i200376,29,0,0.0
i502273,28,0,0.0
i405365,23,0,0.0
i607320,15,0,0.0
i508180,30,0,0.0
i406401,25,0,0.0
i608842,19,0,0.0
i603464,20,0,0.0
i609499,24,0,0.0
i604375,26,0,0.0
i408047,24,0,0.0
i502689,17,0,0.0
i508035,26,0,0.0
i605568,23,0,0.0
i409249,25,0,0.0
i408821,29,0,0.0
i406682,24,0,0.0
